Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Upsell Discount (product.metafields.app--34646425601--orderediting.editing_sales_channel_discount_percentage),The order of the upsell products. (product.metafields.app--34646425601--orderediting.product_sorting_index),Activity (product.metafields.custom.activity),Bundle Products (product.metafields.custom.bundle_products),Category Metafield Colour (product.metafields.custom.category_metafield_colour),Hot spots  (product.metafields.custom.hot_spots),Outlet (product.metafields.custom.outlet),Parent product for bundle (product.metafields.custom.parent_product_for_bundle),Products Size Chart (product.metafields.custom.products_size_chart),Product Swatch Image (product.metafields.custom.product_swatch_image),Sibling (product.metafields.custom.sibling),Variation products (product.metafields.custom.variation_products),Variation value (Colour) (product.metafields.custom.variation_value),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Included / MIddle East,Price / MIddle East,Compare At Price / MIddle East,Included / Switzerland,Price / Switzerland,Compare At Price / Switzerland,Included / United States,Price / United States,Compare At Price / United States,Status
boys-dimension-windset-cloud-haze-dove-blue-washed-indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269059_36af033b-fcd0-4037-8e13-db279eea3b32.jpg?v=1771322270,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-windset-cloud-haze-dove-blue-washed-indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269060_09ac25fe-48bd-4b10-b63b-7bc4b5c5483e.jpg?v=1771322405,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-twinset-navy-blue-mystic-ocean,Boys Dimension Twinset - Navy Blue/Mystic Ocean,"<p data-end=""551"" data-start=""232"">Designed for lightweight comfort with a technical finish, the Trailberg Dimension Twinset<strong data-end=""330"" data-start=""294""> </strong>pairs the Dimension Tee and Dimension Short for easy everyday wear. Finished with an all-over digital print and reflective Trailberg branding, it delivers a bold look with premium detailing.</p>
<p>This set comprises of the Dimension Tee and the Dimension Shorts. </p>
<p><span><strong>Sizing &amp; Fit:</strong></span></p>
<ul>
<li><span>Model is 4ft10 (152cm) wearing a size  L/B. </span></li>
</ul>",Trailberg,Apparel & Accessories,BOYS TWINSETS,"2026Q1, Boys Sets, BOYSQ1",true,Size,XS/B,,,,,,,,B-DIM-TWIN-NVY-XS/B,600.0,shopify,deny,manual,58.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269041_2f9a9642-816b-42eb-aa13-0764aaeb32e2.jpg?v=1771322207,1,"",false,,,,,,boys-dimension-t-shirt-navy-blue-mystic-ocean; boys-dimension-short-navy-blue,BUS,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/DEEP_OCEAN.png?v=1753959141,boys-dimension-twinset-cloud-haze-dove-blue-washed-indigo; boys-dimension-twinset-navy-blue-mystic-ocean,,,,,,,,,navy; blue,,,,,,boys-dimension-t-shirt-navy-blue-mystic-ocean; boys-dimension-short-navy-blue,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
boys-dimension-twinset-navy-blue-mystic-ocean,,,,,,,,,S/B,,,,,,,,B-DIM-TWIN-NVY-S/B,600.0,shopify,deny,manual,58.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269047_521c6210-9e5e-4487-bacc-b4faaece7bb4.jpg?v=1771322207,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-twinset-navy-blue-mystic-ocean,,,,,,,,,M/B,,,,,,,,B-DIM-TWIN-NVY-M/B,600.0,shopify,deny,manual,58.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269045_950a57af-14df-4e18-a565-26069538da47.jpg?v=1771322207,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-twinset-navy-blue-mystic-ocean,,,,,,,,,L/B,,,,,,,,B-DIM-TWIN-NVY-L/B,600.0,shopify,deny,manual,58.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269038_9ae076b0-034a-4200-899f-905d250b8df5.jpg?v=1771322207,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-twinset-navy-blue-mystic-ocean,,,,,,,,,XL/B,,,,,,,,B-DIM-TWIN-NVY-XL/B,600.0,shopify,deny,manual,58.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269035_5c282082-c6e4-4546-9d4f-e4cab0f67d95.jpg?v=1771322207,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-twinset-navy-blue-mystic-ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269036_a42f50e6-4a14-47a3-a06c-983e26a5710c.jpg?v=1771322207,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-windset-navy-blue-mystic-ocean,Boys Dimension Windset - Navy Blue/Mystic Ocean,"<p><span>The Boys Dimension Windset is engineered to perform regardless of where your adventure takes you. </span></p>
<p><span>Designed for lightweight coverage with a technical edge, the Trailberg Boys Dimension Windbreaker combines a durable outer shell with stretch panels for added comfort and ease of wear. Featuring an all-over digital print and reflective detailing throughout, this windbreaker delivers a bold Trailberg look with functional everyday protection. The windbreaker is paired with the Dimension Short to create an everyday set that is suitable for any activity whether that be indoors or on the go. </span><span></span></p>
<p><span>Pair with the Dimension Tee for a complete set.</span></p>",Trailberg,Apparel & Accessories,BOYS TWINSETS,"2026Q1, Boys Sets, BOYSQ1",true,Size,XS/B,,,,,,,,B-DIM-WIND-NVY-XS/B,600.0,shopify,deny,manual,90.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269027_78651d73-fead-4f9d-ae30-d30c2f94aa15.jpg?v=1772104514,1,"",false,,,,,,boys-dimension-short-navy-blue; boys-dimension-windbreaker-navy-mystic-ocean,BUS,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/DEEP_OCEAN.png?v=1753959141,boys-dimension-windset-cloud-haze-dove-blue-washed-indigo; boys-dimension-windset-navy-blue-mystic-ocean,,,,,,,,,grey-1; black,,,,,,boys-dimension-windbreaker-navy-mystic-ocean; boys-dimension-short-navy-blue,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
boys-dimension-windset-navy-blue-mystic-ocean,,,,,,,,,S/B,,,,,,,,B-DIM-WIND-NVY-S/B,600.0,shopify,deny,manual,90.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269031_e29cf786-a8aa-48c1-a958-379596240b16.jpg?v=1772104514,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-windset-navy-blue-mystic-ocean,,,,,,,,,M/B,,,,,,,,B-DIM-WIND-NVY-M/B,600.0,shopify,deny,manual,90.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269032_14f31735-97d8-4429-9f31-207a03de2802.jpg?v=1772104514,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-windset-navy-blue-mystic-ocean,,,,,,,,,L/B,,,,,,,,B-DIM-WIND-NVY-L/B,600.0,shopify,deny,manual,90.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269033_59492de1-2685-4983-9a99-18b3b915a92e.jpg?v=1772104514,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-windset-navy-blue-mystic-ocean,,,,,,,,,XL/B,,,,,,,,B-DIM-WIND-NVY-XL/B,600.0,shopify,deny,manual,90.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269034_af85498b-03b6-4775-9ac7-233b8e5ff1c9.jpg?v=1772104514,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-windset-navy-blue-mystic-ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269027_7d65fa8a-db02-4934-a4b4-a5ae8cc1d904.jpg?v=1772104514,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-windset-navy-blue-mystic-ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269038_380b1c11-3967-49de-9d49-8949064511f4.jpg?v=1772104514,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-windset-navy-blue-mystic-ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269035_bd5e4fa8-fa6b-4154-ac6d-e8bca62df768.jpg?v=1772104507,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boys-dimension-windset-navy-blue-mystic-ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601269036_f310a638-8768-4167-a2ad-daad7423cd44.jpg?v=1772104508,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boys-ignite-fleece-tracksuit-black,Boys Ignite Fleece Tracksuit - Black,"<p>An everyday layer, the Trailberg Ignite Tracksuit combines a heavyweight fleece with subtle stretch panels for comfort, structure, and ease of wear.</p>
<p data-start=""667"" data-end=""812"">Finished with signature Trailberg branding, this overhead fleece hoodie and pant set is designed to perform, wherever the day takes you.</p>",Trailberg,Apparel & Accessories,BOYS TRACKSUITS,"2026Q1, Boys Sets, BOYSQ1",true,Size,XS/B,,,,,,,,B-IGN-TRK-BLK-XS/B,600.0,shopify,deny,manual,105.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601268943_49a02903-cbee-461d-adb5-0a0fad110306.jpg?v=1770649795,1,"",false,,,,,,boys-ignite-oth-fleece-hood-black; boys-ignite-poly-fleece-pant-black,TGDF,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Black.png?v=1751894382,,,,,,,,,,black,,,,,,boys-ignite-oth-fleece-hood-black; boys-ignite-poly-fleece-pant-black,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
boys-ignite-fleece-tracksuit-black,,,,,,,,,S/B,,,,,,,,B-IGN-TRK-BLK-S/B,600.0,shopify,deny,manual,105.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601268946_d5e9ce2d-aff5-4cdf-be7c-01f255bbe70e.jpg?v=1770649795,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-ignite-fleece-tracksuit-black,,,,,,,,,M/B,,,,,,,,B-IGN-TRK-BLK-M/B,600.0,shopify,deny,manual,105.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601268949_52d5e21c-04f7-42c2-9197-db80f19a6095.jpg?v=1770649795,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-ignite-fleece-tracksuit-black,,,,,,,,,L/B,,,,,,,,B-IGN-TRK-BLK-L/B,600.0,shopify,deny,manual,105.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601268951_22d4e2d6-2af1-4800-aa0d-9b064d5d61e0.jpg?v=1770649795,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-ignite-fleece-tracksuit-black,,,,,,,,,XL/B,,,,,,,,B-IGN-TRK-BLK-XL/B,600.0,shopify,deny,manual,105.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601268948_2beee277-c25a-491d-ad3d-7415a7aaeb8e.jpg?v=1770649795,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
boys-ignite-fleece-tracksuit-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601268953_fe717648-685e-40f2-a293-5ec31f15f98a.jpg?v=1770649795,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boys-ignite-fleece-tracksuit-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_KIDS_2601268952_c9aae186-6a9c-4718-be34-68082a1ac4fa.jpg?v=1770649657,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
locus-tracksuit-frosted-denim,Locus Tracksuit - Frosted Denim Blue,"<p data-start=""188"" data-end=""529"">Engineered for performance and designed to stand out, the Trailberg Locus Tracksuit combines the Locus Hood and Locus Pant into a complete, weather-ready set. Built from lightweight windbreaker fabric with a durable water repellent (DWR) finish, it offers protection from wind and light rain without compromising comfort or mobility.</p>
<p data-start=""531"" data-end=""976"">The three-piece hood with adjustable bungees delivers a secure, personalised fit, while the pant’s back yoke construction enhances movement and shape. Zip cuffs provide adjustability over footwear, and reflective strip detailing improves visibility in low-light conditions. Finished with a bold print across the set, the Locus Tracksuit delivers a confident, technical aesthetic built for both outdoor activity and everyday wear.</p>
<p data-start=""978"" data-end=""996"">Key Features:</p>
<ul>
<li data-start=""999"" data-end=""1045"">Two-piece set: Locus Hood and Locus Pant</li>
<li data-start=""1048"" data-end=""1099"">DWR finish for wind and light rain resistance</li>
<li data-start=""1102"" data-end=""1144"">Lightweight windbreaker construction</li>
<li data-start=""1147"" data-end=""1202"">Adjustable three-piece hood for enhanced coverage</li>
<li data-start=""1205"" data-end=""1254"">Back yoke pant design for improved mobility</li>
<li data-start=""1257"" data-end=""1308"">Zip cuffs for easy on-and-off and ventilation</li>
<li data-start=""1311"" data-end=""1364"">Reflective strip detailing for added visibility</li>
<li data-start=""1367"" data-end=""1424"">Ideal for outdoor activity, hiking, and everyday wear</li>
</ul>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,TRACKSUITS,"2026Q1, bikers, Biking and Running, BUNDLE, BUNDLES, Hikers, NEW IN, New In Test, Nosto New In Test, Runners, RUNNING, SET, SETS, Winter Sports",true,Size,XS,,,,,,,,LOCUS-TRK-XS,800.0,shopify,deny,manual,155.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269208_184372f1-942d-46e5-b7b5-7f53403bcb46.jpg?v=1772532726,1,"",false,,,,,,horizon-2-hood-black; horizon-2-pant-black,BVG,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/FROSTED_DENIM.png?v=1772037108,,,,,,,,,,black,,,,,,locus-hood-frosted-denim; locus-woven-pant-denim; locus-aop-tee-polar-breeze,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
locus-tracksuit-frosted-denim,,,,,,,,,S,,,,,,,,LOCUS-TRK-S,800.0,shopify,deny,manual,155.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269193_ae882411-e7c1-4e40-a1fc-84e536e3ce08.jpg?v=1772532726,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
locus-tracksuit-frosted-denim,,,,,,,,,M,,,,,,,,LOCUS-TRK-M,800.0,shopify,deny,manual,155.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269201.jpg?v=1772104733,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
locus-tracksuit-frosted-denim,,,,,,,,,L,,,,,,,,LOCUS-TRK-L,800.0,shopify,deny,manual,155.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269200.jpg?v=1772104733,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
locus-tracksuit-frosted-denim,,,,,,,,,XL,,,,,,,,LOCUS-TRK-XL,800.0,shopify,deny,manual,155.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269203_76117fc3-9e53-4938-818a-349a727290a8.jpg?v=1772104733,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
locus-tracksuit-frosted-denim,,,,,,,,,XXL,,,,,,,,LOCUS-TRK-XXL,800.0,shopify,deny,manual,155.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269204_d3982935-e40e-418f-bb1c-a41393dfd5fd.jpg?v=1772104733,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
locus-tracksuit-frosted-denim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269205_fa9b34a8-76d4-4b1b-b915-cfcb08619127.jpg?v=1772104733,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,Vale Gridded Fleece Tracksuit - Storm Blue/Deep Ocean,"<p data-start=""42"" data-end=""377"">Introducing the Trailberg Vale Gridded Fleece Tracksuit- a versatile essential built for warmth, comfort, and everyday performance. Designed using a technical gridded fleece, the Vale Tracksuit delivers lightweight insulation that traps heat while remaining breathable, making it ideal for active days outdoors or relaxed off-duty wear.</p>
<ul></ul>
<p data-start=""935"" data-end=""974"">This set comprises of the Vale Gridded Hood and Vale Gridded Pant.</p>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,TRACKSUITS,"2026Q1, bikers, Biking and Running, BUNDLE, BUNDLES, Hikers, Hiking, NEW IN, Outdoor, Runners, RUNNING, SET, SETS, Winter Sports",true,Size,XS,,,,,,,,VALE-TRK-STORM-XS,800.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269349_493ab01c-2ce3-410a-9694-1e06b0fca662.jpg?v=1770824845,1,"",false,,,,,,vale-gridded-fleece-hood-blue; vale-gridded-fleece-pant-blue,BVG,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/DEEP_OCEAN.png?v=1753959141,vale-gridded-fleece-tracksuit-black; vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,blue; navy,,,,,,vale-gridded-fleece-hood-blue; vale-gridded-fleece-pant-blue,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,S,,,,,,,,VALE-TRK-STORM-S,800.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269360_c7f2b526-de48-40de-bdd1-11aa54fe7c7c.jpg?v=1770824845,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,M,,,,,,,,VALE-TRK-STORM-M,800.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269351_38446518-e918-4b12-8910-ad6c70d96ec1.jpg?v=1770824835,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,L,,,,,,,,VALE-TRK-STORM-L,800.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269353_7c89f021-a9be-4696-bc1a-2216c438e1c1.jpg?v=1770824836,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,XL,,,,,,,,VALE-TRK-STORM-XL,800.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269354_f42de570-c205-411e-ab6f-6c5a6c5a6a56.jpg?v=1770824835,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,XXL,,,,,,,,VALE-TRK-STORM-XXL,800.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269355_0e5f310e-47b9-4366-bee8-0a9803c9f031.jpg?v=1770824834,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269356_920d24e5-c9ea-462b-808b-c147913f9016.jpg?v=1770824835,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269357_29b9a399-e6c6-4a14-97cf-030716ceab87.jpg?v=1770824834,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269358_d7d5eb2c-89eb-4ec3-88ca-74f9eff3e312.jpg?v=1770824834,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-storm-blue-deep-ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269359_bc6fdb7e-a42f-47e9-af9b-8fe7d8111a75.jpg?v=1770824835,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vale-gridded-fleece-tracksuit-black,Vale Gridded Fleece Tracksuit - Black,"<p data-start=""42"" data-end=""377"">Introducing the Trailberg Vale Gridded Fleece Tracksuit- a versatile essential built for warmth, comfort, and everyday performance. Designed using a technical gridded fleece, the Vale Tracksuit delivers lightweight insulation that traps heat while remaining breathable, making it ideal for active days outdoors or relaxed off-duty wear.</p>
<ul></ul>
<p data-start=""935"" data-end=""974"">This set comprises of the Vale Gridded Hood and Vale Gridded Pant.</p>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,TRACKSUITS,"2026Q1, bikers, Biking and Running, BUNDLE, BUNDLES, Hikers, Hiking, NEW IN, Outdoor, Runners, RUNNING, SET, SETS, Winter Sports",true,Size,XS,,,,,,,,VALE-GRIDDED-TRK-BLK-XS,800.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269330_042810fe-7230-43e1-b651-e584b7008618.jpg?v=1770824901,1,"",false,,,,,,vale-gridded-fleece-hood-black-grey; vale-gridded-fleece-pant-black,BVG,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Black.png?v=1751894382,vale-gridded-fleece-hood-black-grey; vale-gridded-fleece-pant-black,,,,,,,,,black,,,,,,rd2-hd-blk; rd2-pant-blk,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
vale-gridded-fleece-tracksuit-black,,,,,,,,,S,,,,,,,,VALE-GRIDDED-TRK-BLK-S,800.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269347.jpg?v=1770824901,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
